"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"2070","2018-12-29 00:00:00","3035.2217091353937","52967323707.621376","2804899907.7617664","6.99","-0.30","increase"
"2071","2018-12-30 00:00:00","2975.1954908751677","52633182611.10472","2386808942.001759","-1.98","-5.12","decrease"
"2072","2018-12-31 00:00:00","3001.940123137635","52395223495.998055","2450329464.121837","0.90","-3.69","increase"
"2073","2019-01-01 00:00:00","2898.2680257803295","50565326682.22736","2347971498.361443","-3.45","-8.32","decrease"
"2074","2019-01-02 00:00:00","2975.427879404403","51904385956.54388","2109378002.1004286","2.66","0.44","increase"
"2075","2019-01-03 00:00:00","3092.1618194330367","54017237633.19334","2606075836.041794","3.92","3.44","increase"
"2076","2019-01-04 00:00:00","2990.498608709689","52196081498.76283","1790564943.984164","-3.29","5.41","decrease"
"2077","2019-01-05 00:00:00","2997.4272142789982","52363510576.00819","2317681049.987692","0.23","-1.25","increase"
"2078","2019-01-06 00:00:00","2976.8239756996804","51931785271.02276","2172371860.737294","-0.69","0.05","decrease"
"2079","2019-01-07 00:00:00","3150.7296637511026","55018105341.52916","2697150226.13835","5.84","4.96","increase"
"2080","2019-01-08 00:00:00","3120.6709948342104","54436176287.62099","2628279844.16106","-0.95","7.67","decrease"
"2081","2019-01-09 00:00:00","3120.949963974099","54523038827.23105","2735181244.3691382","0.01","4.89","increase"
"2082","2019-01-10 00:00:00","3111.8745994949704","54395548419.474655","2524463468.1123953","-0.29","0.64","decrease"
"2083","2019-01-11 00:00:00","2841.502490564514","49654971872.36583","3249780388.5027585","-8.69","-4.98","decrease"
"2084","2019-01-12 00:00:00","2828.209513552538","49140779878.69656","2540544405.950614","-0.47","-5.65","decrease"
"2085","2019-01-13 00:00:00","2802.1023830677395","48999299137.322716","1912536172.2813466","-0.92","-5.87","decrease"
"2086","2019-01-14 00:00:00","2720.1071214283184","47503276480.31926","2081942585.0820627","-2.93","-13.67","decrease"
"2087","2019-01-15 00:00:00","2833.639746125101","49524617589.724075","2409075849.8079543","4.17","-9.20","increase"
"2088","2019-01-16 00:00:00","2771.5393617420054","48433802700.333206","2294562688.098923","-2.19","-11.20","decrease"
"2089","2019-01-17 00:00:00","2792.2995794129693","48866195615.717476","2137231734.961255","0.75","-10.27","increase"
"2090","2019-01-18 00:00:00","2788.528547554166","48762998711.079704","2348327106.902503","-0.14","-1.86","decrease"
"2091","2019-01-19 00:00:00","2793.9742834596645","48845970583.85578","2057509772.5637162","0.20","-1.21","increase"
"2092","2019-01-20 00:00:00","2853.6109828023605","49910689096.38905","2148703991.3477864","2.13","1.84","increase"
"2093","2019-01-21 00:00:00","2751.646128703897","48206454858.48165","2286304024.3170013","-3.57","1.16","decrease"
"2094","2019-01-22 00:00:00","2739.084688698293","47927645383.20645","1987090382.0094812","-0.46","-3.34","decrease"
"2095","2019-01-23 00:00:00","2756.0323833810576","48219129174.77748","2097832891.6448755","0.62","-0.56","increase"
"2096","2019-01-24 00:00:00","2718.1619783284177","47561547512.09144","2036319881.913229","-1.37","-2.66","decrease"
"2097","2019-01-25 00:00:00","2719.654216959589","47593132900.52772","1917586779.4431698","0.05","-2.47","increase"
"2098","2019-01-26 00:00:00","2701.6541411441453","47280405646.25672","1957254929.1287596","-0.66","-3.30","decrease"
"2099","2019-01-27 00:00:00","2698.956943823942","47240617988.39333","1929891550.287379","-0.10","-5.42","decrease"
"2100","2019-01-28 00:00:00","2690.33135578776","47090323193.743065","2182771369.0667562","-0.32","-2.23","decrease"
"2101","2019-01-29 00:00:00","2608.247085027834","45662091367.1303","2618555388.924214","-3.05","-4.78","decrease"
