"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"2341","2022-01-03 00:00:00","2836.6051797650507","337820421110.28253","7447402140.245539","1.54","-6.69","increase"
"2342","2022-01-04 00:00:00","2795.8015687276647","332737767591.1958","9243824593.22734","-1.44","-7.09","decrease"
"2343","2022-01-05 00:00:00","2805.017729088138","335950422835.59235","10240067776.866032","0.33","-1.02","increase"
"2344","2022-01-06 00:00:00","2623.887041084065","312816801029.02637","13855900711.949484","-6.46","-2.86","decrease"
"2345","2022-01-07 00:00:00","2524.7679079384875","301231914849.5135","18079339104.360695","-3.78","-8.27","decrease"
"2346","2022-01-08 00:00:00","2356.251855975855","280458645497.0388","17926449727.085762","-6.67","-13.51","decrease"
"2347","2022-01-09 00:00:00","2282.105616152272","272093397091.18854","11750200842.219578","-3.15","-18.31","decrease"
"2348","2022-01-10 00:00:00","2323.3668996190063","276063971231.35095","8762560975.229765","1.81","-18.09","increase"
"2349","2022-01-11 00:00:00","2273.011676273835","270734347521.7796","14473819960.137089","-2.17","-18.70","decrease"
"2350","2022-01-12 00:00:00","2381.12434853369","284204563858.9678","10944878175.387043","4.76","-15.11","increase"
"2351","2022-01-13 00:00:00","2464.591342865931","293788481934.87646","11152538617.85798","3.51","-6.07","increase"
"2352","2022-01-14 00:00:00","2374.704808347292","282943983125.7261","10208101205.768024","-3.65","-5.94","decrease"
"2353","2022-01-15 00:00:00","2421.8401275159754","288592576564.9933","9006100018.306047","1.98","2.78","increase"
"2354","2022-01-16 00:00:00","2435.9241478859126","290226612058.89264","6332245359.160541","0.58","6.74","increase"
"2355","2022-01-17 00:00:00","2455.046209796793","292694590372.734","6585347954.232711","0.79","5.67","increase"
"2356","2022-01-18 00:00:00","2357.0839536752364","280972128640.81006","8748535119.70264","-3.99","3.70","decrease"
"2357","2022-01-19 00:00:00","2328.540544534443","277931695810.7504","9339417422.491241","-1.21","-2.21","decrease"
"2358","2022-01-20 00:00:00","2275.623238790606","272809506573.0999","9377568264.919931","-2.27","-7.67","decrease"
"2359","2022-01-21 00:00:00","2217.887140575272","265267170881.81018","9847690086.121027","-2.54","-6.60","decrease"
"2360","2022-01-22 00:00:00","1891.5981238755978","226197541927.5629","21624067350.33103","-14.71","-21.89","decrease"
"2361","2022-01-23 00:00:00","1775.8119017502556","211559105507.46664","20838921239.289097","-6.12","-27.10","decrease"
"2362","2022-01-24 00:00:00","1872.4920729177186","223285296539.846","12634410528.536089","5.44","-23.73","increase"
"2363","2022-01-25 00:00:00","1814.822283067448","216505352571.28714","21304514987.65162","-3.08","-23.01","decrease"
"2364","2022-01-26 00:00:00","1825.0067262959894","217383784397.2416","11948196788.335367","0.56","-21.62","increase"
"2365","2022-01-27 00:00:00","1834.5070379370939","219607410341.54962","15902539937.34221","0.52","-19.38","increase"
"2366","2022-01-28 00:00:00","1801.5224118244778","214991924763.12564","12311779988.610033","-1.80","-18.77","decrease"
"2367","2022-01-29 00:00:00","1903.1033497347905","227098178424.1477","10687287109.264706","5.64","0.61","increase"
"2368","2022-01-30 00:00:00","1942.2624527262096","231301443470.40076","8013888350.734961","2.06","9.37","increase"
"2369","2022-01-31 00:00:00","1948.3576057414377","232594437184.5838","6671273041.806857","0.31","4.05","increase"
"2370","2022-02-01 00:00:00","1999.7853134911418","238223982902.812","10275915890.78752","2.64","10.19","increase"
"2371","2022-02-02 00:00:00","2068.3729781619686","246977946286.11685","9742415985.707235","3.43","13.34","increase"
